id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response,Age_Group,Alto_Riesgo
267878,male,37,1,41.0,0,1-2 year,yes,26731.0,124.0,59,0,31-40 años,1
267880,male,58,1,28.0,0,1-2 year,yes,24280.0,26.0,30,0,51-60 años,1
267883,male,40,1,28.0,0,1-2 year,yes,34803.0,124.0,21,1,31-40 años,1
267884,female,33,1,5.0,0,1-2 year,yes,2630.0,124.0,79,0,31-40 años,1
267886,male,31,1,35.0,0,1-2 year,yes,24720.0,124.0,289,0,31-40 años,1
267889,female,26,1,33.0,0,< 1 year,yes,33061.0,152.0,147,0,20-30 años,1
267890,female,50,1,28.0,0,1-2 year,yes,30351.0,26.0,153,0,41-50 años,1
267892,male,42,1,28.0,0,1-2 year,yes,43874.0,52.0,116,0,41-50 años,1
267898,female,58,1,28.0,0,1-2 year,yes,30563.0,122.0,200,0,51-60 años,1
267899,male,63,1,23.0,0,1-2 year,yes,15060.0,124.0,195,1,60+ años,1
267900,female,48,1,41.0,0,1-2 year,yes,29984.0,26.0,122,0,41-50 años,1
267901,female,22,1,35.0,0,< 1 year,yes,30537.0,152.0,42,0,20-30 años,1
267902,male,41,1,48.0,0,1-2 year,yes,2630.0,26.0,189,0,41-50 años,1
267904,female,28,1,46.0,0,< 1 year,yes,2630.0,156.0,250,0,20-30 años,1
267905,female,61,1,8.0,0,> 2 years,yes,37229.0,124.0,290,0,60+ años,1
267907,female,48,1,11.0,0,1-2 year,yes,2630.0,157.0,295,0,41-50 años,1
267910,female,50,1,16.0,0,1-2 year,yes,39441.0,107.0,72,0,41-50 años,1
267911,male,53,1,10.0,0,1-2 year,yes,2630.0,26.0,14,0,51-60 años,1
267914,male,63,1,28.0,0,1-2 year,yes,2630.0,151.0,260,1,60+ años,1
267915,female,21,1,5.0,0,< 1 year,yes,19323.0,160.0,93,0,20-30 años,1
267916,male,43,1,22.0,0,1-2 year,yes,31373.0,124.0,75,0,41-50 años,1
267917,male,35,1,28.0,0,1-2 year,yes,37298.0,26.0,289,0,31-40 años,1
267918,male,40,1,28.0,0,1-2 year,yes,32300.0,26.0,161,0,31-40 años,1
267919,female,50,1,28.0,0,1-2 year,yes,41924.0,26.0,240,0,41-50 años,1
267921,female,22,1,29.0,0,< 1 year,yes,31412.0,163.0,100,1,20-30 años,1
267923,female,21,1,8.0,0,< 1 year,yes,34251.0,160.0,283,0,20-30 años,1
267924,female,37,1,11.0,0,1-2 year,yes,23720.0,124.0,29,0,31-40 años,1
267925,female,27,1,8.0,0,< 1 year,yes,40209.0,152.0,242,0,20-30 años,1
267926,female,24,1,28.0,0,1-2 year,yes,29608.0,124.0,255,1,20-30 años,1
267927,female,54,1,28.0,0,> 2 years,yes,48049.0,26.0,188,0,51-60 años,1
267929,male,53,1,38.0,0,1-2 year,yes,26465.0,26.0,102,0,51-60 años,1
267934,female,24,1,47.0,0,< 1 year,yes,43957.0,152.0,198,0,20-30 años,1
267935,male,48,1,12.0,0,1-2 year,yes,41436.0,26.0,231,1,41-50 años,1
267937,female,26,1,47.0,0,< 1 year,yes,26353.0,152.0,195,0,20-30 años,1
267939,male,29,1,13.0,0,< 1 year,yes,2630.0,160.0,54,0,20-30 años,1
267941,female,49,1,28.0,0,1-2 year,yes,2630.0,26.0,210,0,41-50 años,1
267943,male,22,1,46.0,0,< 1 year,yes,2630.0,163.0,297,0,20-30 años,1
267946,male,25,1,41.0,0,1-2 year,yes,31007.0,157.0,147,0,20-30 años,1
267947,male,50,1,28.0,0,1-2 year,yes,46110.0,24.0,122,0,41-50 años,1
267948,male,74,1,28.0,0,> 2 years,yes,67736.0,26.0,189,0,60+ años,1
267950,male,37,1,28.0,0,1-2 year,yes,33560.0,26.0,149,1,31-40 años,1
267951,male,46,1,28.0,0,1-2 year,yes,32477.0,124.0,57,0,41-50 años,1
267952,female,35,1,28.0,0,1-2 year,yes,53736.0,124.0,176,1,31-40 años,1
267953,male,62,1,28.0,0,1-2 year,yes,36381.0,124.0,197,0,60+ años,1
267957,male,37,1,28.0,0,1-2 year,yes,46362.0,26.0,118,0,31-40 años,1
267959,female,36,1,46.0,0,1-2 year,yes,25515.0,156.0,106,1,31-40 años,1
267961,female,23,1,14.0,0,< 1 year,yes,31244.0,152.0,248,0,20-30 años,1
267962,female,42,1,15.0,0,1-2 year,yes,30756.0,124.0,84,1,41-50 años,1
267964,male,23,1,33.0,0,< 1 year,yes,35651.0,152.0,272,0,20-30 años,1
267965,female,58,1,28.0,0,1-2 year,yes,45524.0,26.0,296,0,51-60 años,1
267966,male,64,1,28.0,0,1-2 year,yes,39567.0,26.0,168,0,60+ años,1
267967,female,23,1,41.0,0,< 1 year,yes,28642.0,152.0,101,0,20-30 años,1
267969,male,40,1,28.0,0,1-2 year,yes,30267.0,124.0,29,0,31-40 años,1
267972,female,57,1,11.0,0,1-2 year,yes,56141.0,124.0,91,0,51-60 años,1
267975,male,24,1,28.0,0,< 1 year,yes,31002.0,26.0,242,0,20-30 años,1
267978,male,20,1,46.0,0,< 1 year,yes,26766.0,160.0,252,0,20-30 años,1
267982,female,40,1,28.0,0,1-2 year,yes,38479.0,122.0,52,0,31-40 años,1
267983,female,38,1,11.0,0,1-2 year,yes,2630.0,163.0,161,1,31-40 años,1
267984,male,58,1,28.0,0,1-2 year,yes,36537.0,124.0,166,0,51-60 años,1
267987,female,38,1,26.0,0,1-2 year,yes,37821.0,152.0,14,0,31-40 años,1
267989,male,20,1,46.0,0,< 1 year,yes,2630.0,156.0,64,0,20-30 años,1
267991,female,35,1,12.0,0,1-2 year,yes,2630.0,163.0,299,0,31-40 años,1
267996,male,52,1,28.0,0,1-2 year,yes,44766.0,124.0,226,0,51-60 años,1
267997,male,34,1,28.0,0,1-2 year,yes,61900.0,26.0,292,1,31-40 años,1
267999,female,39,1,18.0,0,> 2 years,yes,43870.0,124.0,56,1,31-40 años,1
268001,male,41,1,50.0,0,> 2 years,yes,2630.0,163.0,240,0,41-50 años,1
268002,male,70,1,32.0,0,> 2 years,yes,2630.0,26.0,47,0,60+ años,1
268005,male,51,1,28.0,0,1-2 year,yes,25406.0,26.0,145,0,51-60 años,1
268007,male,50,1,28.0,0,1-2 year,yes,35374.0,122.0,262,0,41-50 años,1
268008,female,27,1,8.0,0,< 1 year,yes,29386.0,160.0,42,0,20-30 años,1
268010,male,25,1,32.0,0,< 1 year,yes,26429.0,152.0,93,0,20-30 años,1
268011,female,46,1,28.0,0,1-2 year,yes,43144.0,26.0,226,0,41-50 años,1
268012,male,24,1,50.0,0,< 1 year,yes,27005.0,152.0,26,0,20-30 años,1
268013,male,58,1,28.0,0,1-2 year,yes,42349.0,26.0,47,0,51-60 años,1
268016,male,40,1,30.0,0,1-2 year,yes,28192.0,124.0,139,1,31-40 años,1
268017,male,51,1,41.0,0,1-2 year,yes,41807.0,26.0,257,0,51-60 años,1
268018,female,50,1,28.0,0,1-2 year,yes,2630.0,26.0,10,0,41-50 años,1
268019,male,50,1,28.0,0,1-2 year,yes,73056.0,124.0,118,0,41-50 años,1
268020,female,40,1,28.0,0,1-2 year,yes,42046.0,154.0,161,0,31-40 años,1
268021,male,59,1,28.0,0,1-2 year,yes,52781.0,122.0,270,0,51-60 años,1
268023,male,60,1,34.0,0,1-2 year,yes,40273.0,124.0,13,0,51-60 años,1
268026,male,52,1,28.0,0,> 2 years,yes,40904.0,26.0,160,1,51-60 años,1
268027,male,23,1,26.0,0,1-2 year,yes,35414.0,124.0,187,0,20-30 años,1
268031,female,44,1,28.0,0,1-2 year,yes,25575.0,124.0,26,1,41-50 años,1
268033,male,29,1,9.0,0,1-2 year,yes,28514.0,124.0,176,0,20-30 años,1
268035,male,44,1,28.0,0,1-2 year,yes,43305.0,124.0,215,0,41-50 años,1
268037,female,26,1,2.0,0,< 1 year,yes,2630.0,152.0,78,0,20-30 años,1
268039,male,41,1,28.0,0,1-2 year,yes,37581.0,122.0,261,0,41-50 años,1
268040,male,48,1,39.0,0,> 2 years,yes,25800.0,29.0,158,0,41-50 años,1
268043,male,23,1,27.0,0,< 1 year,yes,2630.0,152.0,269,0,20-30 años,1
268045,male,23,1,29.0,0,< 1 year,yes,37494.0,152.0,283,0,20-30 años,1
268046,female,36,1,24.0,0,1-2 year,yes,28720.0,124.0,68,1,31-40 años,1
268048,male,60,1,29.0,0,1-2 year,yes,2630.0,26.0,30,0,51-60 años,1
268049,male,71,1,28.0,0,1-2 year,yes,48849.0,26.0,287,0,60+ años,1
268053,female,23,1,36.0,0,< 1 year,yes,36789.0,152.0,183,1,20-30 años,1
268056,female,45,1,28.0,0,1-2 year,yes,39231.0,124.0,205,0,41-50 años,1
268058,male,61,1,41.0,0,1-2 year,yes,43636.0,124.0,115,0,60+ años,1
268060,female,41,1,8.0,0,1-2 year,yes,34795.0,124.0,12,1,41-50 años,1
268062,male,36,1,10.0,0,1-2 year,yes,27259.0,152.0,24,1,31-40 años,1
268068,male,60,1,21.0,0,1-2 year,yes,2630.0,124.0,180,0,51-60 años,1
268070,male,24,1,37.0,0,< 1 year,yes,26028.0,152.0,38,0,20-30 años,1
268071,male,45,1,36.0,0,1-2 year,yes,2630.0,26.0,93,0,41-50 años,1
268072,male,45,1,12.0,0,1-2 year,yes,25025.0,157.0,83,0,41-50 años,1
268073,female,37,1,29.0,0,1-2 year,yes,30992.0,152.0,124,0,31-40 años,1
268074,female,24,1,36.0,0,< 1 year,yes,32802.0,152.0,112,0,20-30 años,1
268075,female,21,1,9.0,0,< 1 year,yes,34564.0,160.0,272,0,20-30 años,1
268081,male,50,1,45.0,0,1-2 year,yes,31173.0,26.0,278,0,41-50 años,1
268085,male,69,1,28.0,0,> 2 years,yes,42228.0,3.0,79,1,60+ años,1
268086,female,23,1,45.0,0,< 1 year,yes,27089.0,152.0,288,0,20-30 años,1
268088,male,71,1,36.0,0,1-2 year,yes,37703.0,26.0,198,0,60+ años,1
268092,female,38,1,28.0,0,1-2 year,yes,27589.0,124.0,177,1,31-40 años,1
268097,male,66,1,50.0,0,1-2 year,yes,38592.0,154.0,178,0,60+ años,1
268101,female,46,1,28.0,0,1-2 year,yes,41492.0,25.0,234,0,41-50 años,1
268102,male,38,1,28.0,0,1-2 year,yes,37871.0,154.0,51,1,31-40 años,1
268103,male,23,1,22.0,0,< 1 year,yes,30981.0,152.0,121,0,20-30 años,1
268106,male,31,1,28.0,0,1-2 year,yes,28212.0,156.0,39,0,31-40 años,1
268108,male,44,1,28.0,0,1-2 year,yes,29531.0,124.0,31,0,41-50 años,1
268112,male,58,1,0.0,0,1-2 year,yes,2630.0,124.0,258,1,51-60 años,1
268113,female,55,1,28.0,0,1-2 year,yes,32869.0,122.0,96,0,51-60 años,1
268114,male,73,1,14.0,0,1-2 year,yes,43880.0,26.0,70,0,60+ años,1
268116,female,39,1,28.0,0,1-2 year,yes,2630.0,157.0,198,0,31-40 años,1
268117,female,24,1,7.0,0,< 1 year,yes,2630.0,152.0,246,0,20-30 años,1
268119,female,54,1,50.0,0,1-2 year,yes,22986.0,124.0,259,0,51-60 años,1
268120,male,41,1,35.0,0,1-2 year,yes,31444.0,124.0,147,1,41-50 años,1
268128,male,47,1,28.0,0,1-2 year,yes,33640.0,55.0,11,0,41-50 años,1
268129,female,22,1,36.0,0,< 1 year,yes,28072.0,152.0,63,0,20-30 años,1
268131,female,40,1,28.0,0,1-2 year,yes,47965.0,124.0,102,0,31-40 años,1
268132,female,48,1,17.0,0,1-2 year,yes,28855.0,4.0,280,1,41-50 años,1
268133,male,41,1,30.0,0,1-2 year,yes,2630.0,157.0,168,0,41-50 años,1
268135,female,40,1,28.0,0,1-2 year,yes,50718.0,124.0,265,0,31-40 años,1
268146,male,63,1,11.0,0,1-2 year,yes,2630.0,26.0,85,0,60+ años,1
268147,male,42,1,20.0,0,1-2 year,yes,2630.0,124.0,286,0,41-50 años,1
268148,male,54,1,28.0,0,> 2 years,yes,48326.0,26.0,149,1,51-60 años,1
268152,female,26,1,27.0,0,< 1 year,yes,28828.0,152.0,32,0,20-30 años,1
268153,male,60,1,3.0,0,> 2 years,yes,28716.0,26.0,285,1,51-60 años,1
268154,female,55,1,28.0,0,> 2 years,yes,60651.0,124.0,216,0,51-60 años,1
268155,male,80,1,28.0,0,1-2 year,yes,28568.0,26.0,199,0,60+ años,1
268156,female,67,1,28.0,0,1-2 year,yes,63983.0,124.0,235,0,60+ años,1
268157,male,54,1,25.0,0,1-2 year,yes,2630.0,26.0,80,0,51-60 años,1
268161,female,28,1,39.0,0,1-2 year,yes,2630.0,154.0,120,0,20-30 años,1
268162,male,53,1,28.0,0,1-2 year,yes,35252.0,52.0,10,0,51-60 años,1
268163,female,48,1,46.0,0,1-2 year,yes,66563.0,26.0,21,1,41-50 años,1
268166,female,76,1,15.0,0,> 2 years,yes,31279.0,14.0,264,0,60+ años,1
268167,male,40,1,28.0,0,> 2 years,yes,37516.0,124.0,295,1,31-40 años,1
268168,male,50,1,3.0,0,1-2 year,yes,42532.0,26.0,283,0,41-50 años,1
268169,male,44,1,37.0,0,1-2 year,yes,2630.0,124.0,265,0,41-50 años,1
268171,female,24,1,15.0,0,< 1 year,yes,37111.0,151.0,17,1,20-30 años,1
268172,male,64,1,25.0,0,1-2 year,yes,46582.0,30.0,227,0,60+ años,1
268173,male,22,1,39.0,0,< 1 year,yes,33633.0,152.0,172,0,20-30 años,1
268176,female,21,1,36.0,0,< 1 year,yes,35367.0,160.0,124,0,20-30 años,1
268177,male,46,1,28.0,0,1-2 year,yes,37191.0,124.0,282,1,41-50 años,1
268178,female,40,1,28.0,0,1-2 year,yes,30249.0,124.0,297,0,31-40 años,1
268189,male,61,1,33.0,0,1-2 year,yes,31356.0,26.0,241,0,60+ años,1
268193,male,59,1,33.0,0,1-2 year,yes,45446.0,124.0,91,0,51-60 años,1
268195,male,46,1,28.0,0,1-2 year,yes,77901.0,155.0,296,0,41-50 años,1
268201,male,35,1,28.0,0,1-2 year,yes,36554.0,156.0,184,0,31-40 años,1
268202,female,24,1,41.0,0,< 1 year,yes,106843.0,152.0,41,0,20-30 años,1
268204,male,53,1,48.0,0,1-2 year,yes,2630.0,163.0,162,0,51-60 años,1
268206,male,21,1,37.0,0,< 1 year,yes,29117.0,160.0,220,0,20-30 años,1
268208,male,33,1,28.0,0,1-2 year,yes,26027.0,26.0,229,0,31-40 años,1
268209,female,53,1,28.0,0,1-2 year,yes,33148.0,124.0,253,1,51-60 años,1
268211,female,46,1,12.0,0,1-2 year,yes,30033.0,124.0,232,0,41-50 años,1
268212,male,44,1,35.0,0,1-2 year,yes,41680.0,26.0,233,0,41-50 años,1
268214,male,35,1,47.0,0,1-2 year,yes,73081.0,152.0,27,0,31-40 años,1
268215,male,55,1,33.0,0,1-2 year,yes,39955.0,124.0,214,0,51-60 años,1
268217,male,69,1,14.0,0,1-2 year,yes,28786.0,26.0,38,0,60+ años,1
268219,male,57,1,8.0,0,1-2 year,yes,24395.0,26.0,41,0,51-60 años,1
268220,female,41,1,39.0,0,1-2 year,yes,48964.0,26.0,206,0,41-50 años,1
268222,male,41,1,28.0,0,1-2 year,yes,41489.0,124.0,100,0,41-50 años,1
268226,male,61,1,19.0,0,> 2 years,yes,2630.0,26.0,294,0,60+ años,1
268230,male,58,1,48.0,0,> 2 years,yes,2630.0,26.0,18,0,51-60 años,1
268231,male,44,1,28.0,0,1-2 year,yes,38895.0,122.0,58,0,41-50 años,1
268232,male,35,1,28.0,0,1-2 year,yes,31051.0,122.0,233,1,31-40 años,1
268233,female,28,1,30.0,0,< 1 year,yes,27152.0,152.0,123,0,20-30 años,1
268234,male,23,1,39.0,0,< 1 year,yes,2630.0,152.0,220,0,20-30 años,1
268236,male,34,1,15.0,0,< 1 year,yes,2630.0,160.0,144,0,31-40 años,1
268237,male,56,1,28.0,0,1-2 year,yes,34607.0,26.0,282,0,51-60 años,1
268239,female,20,1,28.0,0,< 1 year,yes,33275.0,160.0,231,0,20-30 años,1
268242,female,44,1,35.0,0,1-2 year,yes,2630.0,26.0,221,0,41-50 años,1
268244,male,41,1,47.0,0,1-2 year,yes,37644.0,26.0,109,0,41-50 años,1
268245,male,33,1,28.0,0,1-2 year,yes,31655.0,156.0,209,0,31-40 años,1
268247,male,65,1,24.0,0,1-2 year,yes,50497.0,26.0,207,1,60+ años,1
268251,male,64,1,28.0,0,1-2 year,yes,29622.0,26.0,197,0,60+ años,1
268253,male,71,1,43.0,0,1-2 year,yes,24553.0,26.0,77,0,60+ años,1
268256,female,22,1,27.0,0,< 1 year,yes,28212.0,152.0,103,0,20-30 años,1
268262,female,24,1,44.0,0,< 1 year,yes,2630.0,26.0,194,0,20-30 años,1
268264,male,27,1,30.0,0,< 1 year,yes,2630.0,152.0,70,0,20-30 años,1
268265,female,68,1,47.0,0,> 2 years,yes,39658.0,26.0,287,1,60+ años,1
268270,female,24,1,35.0,0,< 1 year,yes,2630.0,152.0,254,0,20-30 años,1
268271,female,44,1,48.0,0,1-2 year,yes,2630.0,156.0,73,0,41-50 años,1
268272,male,76,1,20.0,0,1-2 year,yes,2630.0,26.0,261,0,60+ años,1
268273,female,23,1,10.0,0,< 1 year,yes,2630.0,152.0,33,0,20-30 años,1
268274,female,47,1,36.0,0,> 2 years,yes,2630.0,124.0,194,1,41-50 años,1
268280,female,40,1,46.0,0,1-2 year,yes,27983.0,26.0,148,1,31-40 años,1
268281,female,24,1,24.0,0,< 1 year,yes,38999.0,151.0,199,0,20-30 años,1
268287,female,24,1,25.0,0,< 1 year,yes,2630.0,152.0,82,0,20-30 años,1
268288,male,20,1,27.0,0,< 1 year,yes,23964.0,160.0,195,0,20-30 años,1
268291,male,63,1,33.0,0,1-2 year,yes,28240.0,9.0,219,1,60+ años,1
268296,female,45,1,28.0,0,> 2 years,yes,54692.0,124.0,224,1,41-50 años,1
268298,male,23,1,8.0,0,< 1 year,yes,67565.0,151.0,251,0,20-30 años,1
268299,female,38,1,46.0,0,1-2 year,yes,30485.0,11.0,159,0,31-40 años,1
268300,male,39,1,43.0,0,1-2 year,yes,162733.0,157.0,120,1,31-40 años,1
268302,male,21,1,11.0,0,< 1 year,yes,33436.0,160.0,211,0,20-30 años,1
268303,male,57,1,28.0,0,1-2 year,yes,28560.0,154.0,274,0,51-60 años,1
268304,male,41,1,28.0,0,1-2 year,yes,52505.0,25.0,235,1,41-50 años,1
268307,male,44,1,15.0,0,1-2 year,yes,29958.0,124.0,275,0,41-50 años,1
268308,male,38,1,39.0,0,1-2 year,yes,44187.0,124.0,108,0,31-40 años,1
268309,male,63,1,28.0,0,1-2 year,yes,52840.0,26.0,77,0,60+ años,1
268312,male,50,1,41.0,0,1-2 year,yes,40935.0,26.0,83,0,41-50 años,1
268314,male,64,1,8.0,0,1-2 year,yes,33063.0,124.0,143,0,60+ años,1
268315,male,46,1,10.0,0,1-2 year,yes,34826.0,163.0,73,1,41-50 años,1
268317,male,49,1,28.0,0,1-2 year,yes,29841.0,26.0,284,0,41-50 años,1
268318,male,55,1,28.0,0,1-2 year,yes,43944.0,61.0,130,0,51-60 años,1
268320,male,23,1,11.0,0,< 1 year,yes,39613.0,152.0,213,0,20-30 años,1
268323,female,28,1,13.0,0,< 1 year,yes,31212.0,152.0,93,0,20-30 años,1
268324,female,28,1,47.0,0,< 1 year,yes,2630.0,1.0,40,0,20-30 años,1
268326,male,51,1,28.0,0,1-2 year,yes,40209.0,13.0,19,1,51-60 años,1
268328,male,33,1,50.0,0,1-2 year,yes,39190.0,30.0,267,1,31-40 años,1
268329,male,50,1,36.0,0,1-2 year,yes,52920.0,26.0,141,1,41-50 años,1
268330,male,32,1,28.0,0,< 1 year,yes,35845.0,152.0,228,0,31-40 años,1
268331,male,58,1,28.0,0,1-2 year,yes,32753.0,122.0,293,0,51-60 años,1
268332,female,37,1,26.0,0,1-2 year,yes,2630.0,152.0,116,0,31-40 años,1
268334,female,49,1,30.0,0,1-2 year,yes,20658.0,152.0,227,0,41-50 años,1
268336,male,40,1,20.0,0,1-2 year,yes,2630.0,124.0,129,0,31-40 años,1
268338,male,76,1,28.0,0,1-2 year,yes,23566.0,26.0,71,0,60+ años,1
268341,male,35,1,28.0,0,1-2 year,yes,28886.0,122.0,213,0,31-40 años,1
268343,female,22,1,32.0,0,< 1 year,yes,32603.0,152.0,169,0,20-30 años,1
268345,female,24,1,47.0,0,< 1 year,yes,36775.0,152.0,121,1,20-30 años,1
268346,female,28,1,43.0,0,< 1 year,yes,2630.0,160.0,12,0,20-30 años,1
268349,female,55,1,46.0,0,1-2 year,yes,39499.0,157.0,76,0,51-60 años,1
268353,female,33,1,47.0,0,1-2 year,yes,29365.0,124.0,88,0,31-40 años,1
268354,female,33,1,15.0,0,< 1 year,yes,34296.0,163.0,143,0,31-40 años,1
268358,male,44,1,28.0,0,1-2 year,yes,2630.0,156.0,139,1,41-50 años,1
268359,female,47,1,46.0,0,1-2 year,yes,30401.0,26.0,269,1,41-50 años,1
268361,male,44,1,29.0,0,1-2 year,yes,58664.0,124.0,208,0,41-50 años,1
268367,male,76,1,38.0,0,> 2 years,yes,40192.0,26.0,157,0,60+ años,1
268369,female,60,1,28.0,0,1-2 year,yes,35116.0,26.0,205,0,51-60 años,1
268372,female,77,1,28.0,0,1-2 year,yes,59873.0,26.0,129,1,60+ años,1
268375,female,21,1,9.0,0,< 1 year,yes,34340.0,160.0,155,0,20-30 años,1
268376,female,52,1,35.0,0,1-2 year,yes,48584.0,124.0,272,0,51-60 años,1
268378,male,27,1,46.0,0,1-2 year,yes,22595.0,124.0,68,0,20-30 años,1
268380,male,42,1,28.0,0,> 2 years,yes,2630.0,122.0,175,0,41-50 años,1
268381,female,42,1,33.0,0,1-2 year,yes,37390.0,26.0,60,0,41-50 años,1
268382,male,56,1,46.0,0,1-2 year,yes,36208.0,26.0,94,0,51-60 años,1
268383,male,27,1,15.0,0,< 1 year,yes,45849.0,152.0,243,0,20-30 años,1
268385,female,24,1,15.0,0,< 1 year,yes,34764.0,160.0,178,0,20-30 años,1
268386,male,34,1,6.0,0,1-2 year,yes,26933.0,154.0,287,1,31-40 años,1
268387,male,62,1,41.0,0,1-2 year,yes,26951.0,124.0,12,0,60+ años,1
268390,male,56,1,8.0,0,1-2 year,yes,70237.0,26.0,104,1,51-60 años,1
268391,male,49,1,26.0,0,1-2 year,yes,28071.0,124.0,15,0,41-50 años,1
268393,male,71,1,47.0,0,1-2 year,yes,36119.0,122.0,158,0,60+ años,1
268395,female,24,1,15.0,0,< 1 year,yes,29081.0,152.0,178,0,20-30 años,1
268396,male,47,1,28.0,0,1-2 year,yes,44309.0,31.0,101,0,41-50 años,1
268397,female,22,1,30.0,0,< 1 year,yes,29956.0,152.0,230,1,20-30 años,1
268398,male,70,1,37.0,0,> 2 years,yes,40797.0,124.0,263,0,60+ años,1
268403,female,39,1,23.0,0,1-2 year,yes,2630.0,156.0,240,0,31-40 años,1
268404,female,70,1,46.0,0,> 2 years,yes,2630.0,124.0,235,1,60+ años,1
268409,female,68,1,28.0,0,1-2 year,yes,29760.0,26.0,284,0,60+ años,1
268411,male,45,1,8.0,0,1-2 year,yes,2630.0,157.0,205,1,41-50 años,1
268412,female,45,1,28.0,0,> 2 years,yes,62625.0,26.0,192,0,41-50 años,1
268413,male,52,1,28.0,0,1-2 year,yes,39848.0,26.0,194,0,51-60 años,1
268418,male,40,1,28.0,0,1-2 year,yes,45930.0,26.0,152,0,31-40 años,1
268424,male,25,1,50.0,0,< 1 year,yes,33084.0,152.0,196,0,20-30 años,1
268428,female,23,1,46.0,0,< 1 year,yes,44440.0,152.0,123,0,20-30 años,1
268430,female,61,1,47.0,0,1-2 year,yes,39284.0,26.0,109,0,60+ años,1
268431,male,40,1,0.0,0,1-2 year,yes,2630.0,52.0,117,1,31-40 años,1
268433,male,55,1,18.0,0,1-2 year,yes,38334.0,131.0,54,0,51-60 años,1
268434,male,58,1,45.0,0,1-2 year,yes,2630.0,26.0,147,1,51-60 años,1
268435,male,40,1,28.0,0,1-2 year,yes,40799.0,124.0,140,0,31-40 años,1
268436,male,24,1,28.0,0,< 1 year,yes,29153.0,26.0,58,0,20-30 años,1
268438,female,54,1,8.0,0,1-2 year,yes,2630.0,160.0,44,0,51-60 años,1
268441,male,56,1,31.0,0,1-2 year,yes,2630.0,26.0,148,0,51-60 años,1
268442,male,50,1,8.0,0,1-2 year,yes,38781.0,4.0,133,1,41-50 años,1
268443,male,46,1,46.0,0,1-2 year,yes,32169.0,124.0,95,1,41-50 años,1
268445,female,23,1,8.0,0,< 1 year,yes,33121.0,26.0,224,0,20-30 años,1
268450,male,44,1,8.0,0,1-2 year,yes,28790.0,124.0,126,0,41-50 años,1
268451,female,57,1,28.0,0,1-2 year,yes,37713.0,124.0,33,0,51-60 años,1
268453,male,39,1,8.0,0,1-2 year,yes,38331.0,78.0,232,0,31-40 años,1
268456,female,46,1,28.0,0,1-2 year,yes,50948.0,26.0,27,0,41-50 años,1
268457,male,53,1,28.0,0,1-2 year,yes,49155.0,124.0,222,0,51-60 años,1
268458,female,23,1,36.0,0,< 1 year,yes,35917.0,151.0,275,0,20-30 años,1
268463,male,41,1,33.0,0,1-2 year,yes,2630.0,157.0,212,0,41-50 años,1
268464,male,59,1,42.0,0,1-2 year,yes,2630.0,124.0,41,0,51-60 años,1
268465,male,53,1,17.0,0,1-2 year,yes,2630.0,163.0,206,1,51-60 años,1
268467,female,24,1,10.0,0,< 1 year,yes,24575.0,152.0,290,0,20-30 años,1
268470,male,47,1,28.0,0,1-2 year,yes,41754.0,26.0,233,0,41-50 años,1
268472,male,47,1,28.0,0,1-2 year,yes,2630.0,26.0,189,1,41-50 años,1
268473,female,39,1,20.0,0,1-2 year,yes,2630.0,124.0,270,0,31-40 años,1
268474,male,24,1,8.0,0,< 1 year,yes,29149.0,160.0,247,0,20-30 años,1
268478,male,52,1,11.0,0,1-2 year,yes,35199.0,157.0,223,1,51-60 años,1
268480,female,68,1,11.0,0,> 2 years,yes,39566.0,157.0,211,1,60+ años,1
268485,male,32,1,28.0,0,1-2 year,yes,24179.0,163.0,213,0,31-40 años,1
268486,female,45,1,28.0,0,1-2 year,yes,54526.0,124.0,288,1,41-50 años,1
268489,male,36,1,28.0,0,1-2 year,yes,33726.0,124.0,19,1,31-40 años,1
268491,female,67,1,25.0,0,1-2 year,yes,31329.0,124.0,120,0,60+ años,1
268492,female,37,1,35.0,0,1-2 year,yes,42688.0,124.0,236,0,31-40 años,1
268495,male,45,1,18.0,0,1-2 year,yes,2630.0,26.0,177,0,41-50 años,1
268497,male,64,1,15.0,0,1-2 year,yes,2630.0,26.0,161,0,60+ años,1
268500,female,50,1,28.0,0,1-2 year,yes,39239.0,26.0,38,0,41-50 años,1
268501,male,52,1,15.0,0,1-2 year,yes,28717.0,124.0,223,1,51-60 años,1
268503,male,46,1,43.0,0,1-2 year,yes,30635.0,124.0,15,0,41-50 años,1
268505,female,36,1,27.0,0,1-2 year,yes,36663.0,124.0,56,0,31-40 años,1
268506,male,41,1,28.0,0,1-2 year,yes,34794.0,60.0,30,0,41-50 años,1
268507,female,50,1,28.0,0,1-2 year,yes,54360.0,26.0,49,1,41-50 años,1
268508,female,26,1,10.0,0,1-2 year,yes,2630.0,157.0,225,0,20-30 años,1
268511,male,21,1,8.0,0,< 1 year,yes,37688.0,152.0,86,0,20-30 años,1
268512,male,57,1,28.0,0,1-2 year,yes,54167.0,26.0,247,0,51-60 años,1
268516,male,20,1,30.0,0,< 1 year,yes,22202.0,160.0,291,0,20-30 años,1
268518,female,25,1,29.0,0,1-2 year,yes,2630.0,156.0,145,0,20-30 años,1
